"188003";"100";"              1"; 104; 6; 104; 104; 51; 34; 0; U; 2.25; 2.25
"188003";"100";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188003";"101";"Total"; 25; 3; 25; 25; 10; 8; 0; S; 1; 1
"188003";"101";"              1"; 25; 3; 25; 25; 10; 8; 0; S; 1; 1
"188003";"101";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188003";"102";"Total"; 11; 2; 11; 11; 9; 2; 0; U; 7; 7
"188003";"102";"              1"; 2; 1; 2; 2; 2; 0; 0; U; 1.9; 2
"188003";"102";"              2"; 9; 1; 9; 9; 9; 0; 0; U; 8.9; 9
"188003";"103";"Total"; 33; 2; 33; 33; 19; 14; 0; U; 8.25; 8.25
"188003";"103";"              1"; 33; 2; 33; 33; 19; 14; 0; U; 8.25; 8.25
"188003";"103";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188003";"104";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188003";"104";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188003";"104";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188003";"105";"Total"; 97; 4; 97; 97; 58; 19; 0; U; 19; 19
"188003";"105";"              1"; 97; 4; 97; 97; 58; 19; 0; U; 19; 19
"188003";"105";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188003";"106";"Total"; 58; 5; 58; 58; 15; 13; 0; M; 1; 1
"188003";"106";"              1"; 58; 5; 58; 58; 15; 13; 0; M; 1; 1
"188003";"106";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188003";"107";"Total"; 48; 2; 48; 48; 34; 14; 0; U; 20; 20
"188003";"107";"              1"; 48; 2; 48; 48; 34; 14; 0; U; 20; 20
"188003";"107";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188003";"108";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188003";"108";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188003";"108";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188003";"109";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188003";"109";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188003";"109";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188004";"Total";"Total"; 303301; 18002; 303301; 303301; 649; 636; 0; S; 1; 1
"188004";"Total";"              1"; 154769; 9056; 154769; 154769; 649; 636; 0; S; 1; 1
"188004";"Total";"              2"; 148532; 8946; 148532; 148532; 591; 379; 0; S; 1; 1
"188004";"0-9";"Total"; 41082; 2342; 41082; 41082; 591; 385; 0; S; 1; 1
"188004";"0-9";"              1"; 10827; 615; 10827; 10827; 385; 190; 0; S; 1; 1
"188004";"0-9";"              2"; 30255; 1727; 30255; 30255; 591; 251; 0; S; 1; 1
"188004";"000";"Total"; 1811; 125; 1811; 1811; 190; 95; 0; S; 1; 1
"188004";"000";"              1"; 100; 9; 100; 100; 34; 21; 0; S; 1; 1
"188004";"000";"              2"; 1711; 116; 1711; 1711; 190; 95; 0; S; 1; 1
"188004";"001";"Total"; 4883; 269; 4883; 4883; 591; 247; 0; S; 1; 1
"188004";"001";"              1"; 352; 26; 352; 352; 42; 38; 0; S; 1; 1
"188004";"001";"              2"; 4531; 243; 4531; 4531; 591; 247; 0; S; 1; 1
"188004";"002";"Total"; 4152; 257; 4152; 4152; 111; 99; 0; S; 1; 1
"188004";"002";"              1"; 766; 45; 766; 766; 111; 57; 0; S; 1; 1
"188004";"002";"              2"; 3386; 212; 3386; 3386; 99; 88; 0; S; 1; 1
"188004";"003";"Total"; 5264; 268; 5264; 5264; 203; 130; 0; S; 1; 1
"188004";"003";"              1"; 704; 39; 704; 704; 80; 75; 0; S; 1; 1
"188004";"003";"              2"; 4560; 229; 4560; 4560; 203; 130; 0; S; 1; 1
"188004";"004";"Total"; 3968; 238; 3968; 3968; 151; 95; 0; S; 1; 1
"188004";"004";"              1"; 904; 59; 904; 904; 95; 59; 0; S; 1; 1
"188004";"004";"              2"; 3064; 179; 3064; 3064; 151; 94; 0; S; 1; 1
"188004";"005";"Total"; 4170; 226; 4170; 4170; 190; 115; 0; S; 1; 1
"188004";"005";"              1"; 1288; 64; 1288; 1288; 190; 109; 0; S; 1; 1
"188004";"005";"              2"; 2882; 162; 2882; 2882; 115; 92; 0; S; 1; 1
"188004";"006";"Total"; 3571; 217; 3571; 3571; 145; 141; 0; S; 1; 1
"188004";"006";"              1"; 1140; 66; 1140; 1140; 141; 76; 0; S; 1; 1
"188004";"006";"              2"; 2431; 151; 2431; 2431; 145; 99; 0; S; 1; 1
"188004";"007";"Total"; 4662; 261; 4662; 4662; 385; 251; 0; S; 1; 1
"188004";"007";"              1"; 1696; 83; 1696; 1696; 385; 60; 0; S; 1; 1
"188004";"007";"              2"; 2966; 178; 2966; 2966; 251; 161; 0; S; 1; 1
"188004";"008";"Total"; 4654; 244; 4654; 4654; 248; 147; 0; S; 1; 1
"188004";"008";"              1"; 1909; 109; 1909; 1909; 135; 80; 0; S; 1; 1
"188004";"008";"              2"; 2745; 135; 2745; 2745; 248; 147; 0; S; 1; 1
"188004";"009";"Total"; 3947; 237; 3947; 3947; 168; 89; 0; S; 1; 1
"188004";"009";"              1"; 1968; 115; 1968; 1968; 83; 83; 0; S; 1; 1
"188004";"009";"              2"; 1979; 122; 1979; 1979; 168; 89; 0; S; 1; 1
"188004";"10-19";"Total"; 50832; 2831; 50832; 50832; 325; 299; 0; S; 1; 1
"188004";"10-19";"              1"; 20604; 1062; 20604; 20604; 299; 270; 0; S; 1; 1
"188004";"10-19";"              2"; 30228; 1769; 30228; 30228; 325; 202; 0; S; 1; 1
"188004";"010";"Total"; 4165; 236; 4165; 4165; 202; 195; 0; S; 1; 1
"188004";"010";"              1"; 1834; 107; 1834; 1834; 151; 108; 0; S; 1; 1
"188004";"010";"              2"; 2331; 129; 2331; 2331; 202; 195; 0; S; 1; 1
"188004";"011";"Total"; 3755; 202; 3755; 3755; 153; 131; 0; S; 1; 1
"188004";"011";"              1"; 1941; 98; 1941; 1941; 121; 118; 0; S; 1; 1
"188004";"011";"              2"; 1814; 104; 1814; 1814; 153; 131; 0; S; 1; 1
"188004";"012";"Total"; 4918; 256; 4918; 4918; 325; 196; 0; S; 1; 1
"188004";"012";"              1"; 1915; 112; 1915; 1915; 108; 69; 0; S; 1; 1
"188004";"012";"              2"; 3003; 144; 3003; 3003; 325; 196; 0; S; 1; 1
"188004";"013";"Total"; 5157; 266; 5157; 5157; 299; 245; 0; S; 1; 1
"188004";"013";"              1"; 2607; 108; 2607; 2607; 299; 245; 0; S; 1; 1
"188004";"013";"              2"; 2550; 158; 2550; 2550; 141; 103; 0; S; 1; 1
"188004";"014";"Total"; 4892; 274; 4892; 4892; 270; 137; 0; S; 1; 1
"188004";"014";"              1"; 1566; 82; 1566; 1566; 270; 137; 0; S; 1; 1
"188004";"014";"              2"; 3326; 192; 3326; 3326; 118; 102; 0; S; 1; 1
"188004";"015";"Total"; 5864; 310; 5864; 5864; 255; 201; 0; S; 1; 1
"188004";"015";"              1"; 2535; 109; 2535; 2535; 255; 201; 0; S; 1; 1
"188004";"015";"              2"; 3329; 201; 3329; 3329; 145; 100; 0; S; 1; 1
"188004";"016";"Total"; 5127; 301; 5127; 5127; 150; 114; 0; S; 1; 1
"188004";"016";"              1"; 1743; 96; 1743; 1743; 150; 114; 0; S; 1; 1
"188004";"016";"              2"; 3384; 205; 3384; 3384; 109; 84; 0; S; 1; 1
"188004";"017";"Total"; 5910; 329; 5910; 5910; 197; 193; 0; S; 1; 1
"188004";"017";"              1"; 2077; 112; 2077; 2077; 197; 172; 0; S; 1; 1
"188004";"017";"              2"; 3833; 217; 3833; 3833; 193; 179; 0; S; 1; 1
"188004";"018";"Total"; 5312; 315; 5312; 5312; 220; 198; 0; S; 1; 1
"188004";"018";"              1"; 2122; 118; 2122; 2122; 220; 198; 0; S; 1; 1
"188004";"018";"              2"; 3190; 197; 3190; 3190; 106; 97; 0; S; 1; 1
"188004";"019";"Total"; 5732; 342; 5732; 5732; 187; 127; 0; S; 1; 1
"188004";"019";"              1"; 2264; 120; 2264; 2264; 187; 127; 0; S; 1; 1
"188004";"019";"              2"; 3468; 222; 3468; 3468; 126; 114; 0; S; 1; 1
"188004";"20-29";"Total"; 50900; 3225; 50900; 50900; 269; 264; 0; S; 1; 1
"188004";"20-29";"              1"; 27735; 1773; 27735; 27735; 264; 198; 0; S; 1; 1
"188004";"20-29";"              2"; 23165; 1452; 23165; 23165; 269; 257; 0; S; 1; 1
"188004";"020";"Total"; 4879; 326; 4879; 4879; 257; 144; 0; S; 1; 1
"188004";"020";"              1"; 1836; 139; 1836; 1836; 108; 93; 0; S; 1; 1
"188004";"020";"              2"; 3043; 187; 3043; 3043; 257; 144; 0; S; 1; 1
"188004";"021";"Total"; 5659; 356; 5659; 5659; 217; 128; 0; S; 1; 1
"188004";"021";"              1"; 2574; 153; 2574; 2574; 111; 110; 0; S; 1; 1
"188004";"021";"              2"; 3085; 203; 3085; 3085; 217; 128; 0; S; 1; 1
"188004";"022";"Total"; 5010; 290; 5010; 5010; 140; 122; 0; S; 1; 1
"188004";"022";"              1"; 2540; 144; 2540; 2540; 140; 122; 0; S; 1; 1
"188004";"022";"              2"; 2470; 146; 2470; 2470; 115; 102; 0; S; 1; 1
"188004";"023";"Total"; 5286; 343; 5286; 5286; 101; 101; 0; S; 1; 1
"188004";"023";"              1"; 2536; 189; 2536; 2536; 101; 76; 0; S; 1; 1
"188004";"023";"              2"; 2750; 154; 2750; 2750; 101; 90; 0; S; 1; 1
"188004";"024";"Total"; 5029; 333; 5029; 5029; 253; 96; 0; S; 1; 1
"188004";"024";"              1"; 2826; 192; 2826; 2826; 81; 75; 0; S; 1; 1
"188004";"024";"              2"; 2203; 141; 2203; 2203; 253; 96; 0; S; 1; 1
"188004";"025";"Total"; 5659; 332; 5659; 5659; 269; 161; 0; S; 1; 1
"188004";"025";"              1"; 3149; 199; 3149; 3149; 145; 113; 0; S; 1; 1
"188004";"025";"              2"; 2510; 133; 2510; 2510; 269; 161; 0; S; 1; 1
"188004";"026";"Total"; 5069; 314; 5069; 5069; 198; 136; 0; S; 1; 1
"188004";"026";"              1"; 3311; 192; 3311; 3311; 198; 136; 0; S; 1; 1
"188004";"026";"              2"; 1758; 122; 1758; 1758; 61; 51; 0; S; 1; 1
"188004";"027";"Total"; 4626; 301; 4626; 4626; 264; 111; 0; S; 1; 1
"188004";"027";"              1"; 2902; 182; 2902; 2902; 264; 111; 0; S; 1; 1
"188004";"027";"              2"; 1724; 119; 1724; 1724; 78; 68; 0; S; 1; 1
"188004";"028";"Total"; 5557; 345; 5557; 5557; 197; 116; 0; S; 1; 1
"188004";"028";"              1"; 3445; 211; 3445; 3445; 197; 116; 0; S; 1; 1
"188004";"028";"              2"; 2112; 134; 2112; 2112; 100; 90; 0; S; 1; 1
"188004";"029";"Total"; 4126; 285; 4126; 4126; 122; 122; 0; S; 1; 1
"188004";"029";"              1"; 2616; 172; 2616; 2616; 122; 120; 0; S; 1; 1
"188004";"029";"              2"; 1510; 113; 1510; 1510; 122; 52; 0; S; 1; 1
"188004";"30-39";"Total"; 44018; 2640; 44018; 44018; 649; 636; 0; S; 1; 1
"188004";"30-39";"              1"; 25858; 1489; 25858; 25858; 649; 636; 0; S; 1; 1
"188004";"30-39";"              2"; 18160; 1151; 18160; 18160; 248; 171; 0; S; 1; 1
"188004";"030";"Total"; 5828; 325; 5828; 5828; 636; 112; 0; S; 1; 1
"188004";"030";"              1"; 4149; 213; 4149; 4149; 636; 107; 0; S; 1; 1
"188004";"030";"              2"; 1679; 112; 1679; 1679; 112; 103; 0; S; 1; 1
"188004";"031";"Total"; 5789; 299; 5789; 5789; 649; 158; 0; S; 1; 1
"188004";"031";"              1"; 3843; 186; 3843; 3843; 649; 158; 0; S; 1; 1
"188004";"031";"              2"; 1946; 113; 1946; 1946; 94; 92; 0; S; 1; 1
"188004";"032";"Total"; 3956; 262; 3956; 3956; 95; 80; 0; S; 1; 1
"188004";"032";"              1"; 2389; 165; 2389; 2389; 95; 74; 0; S; 1; 1
"188004";"032";"              2"; 1567; 97; 1567; 1567; 80; 74; 0; S; 1; 1
"188004";"033";"Total"; 4675; 278; 4675; 4675; 245; 139; 0; S; 1; 1
"188004";"033";"              1"; 2773; 153; 2773; 2773; 245; 100; 0; S; 1; 1
"188004";"033";"              2"; 1902; 125; 1902; 1902; 139; 122; 0; S; 1; 1
"188004";"034";"Total"; 4355; 271; 4355; 4355; 159; 106; 0; S; 1; 1
"188004";"034";"              1"; 2360; 140; 2360; 2360; 159; 106; 0; S; 1; 1
"188004";"034";"              2"; 1995; 131; 1995; 1995; 94; 81; 0; S; 1; 1
"188004";"035";"Total"; 4248; 263; 4248; 4248; 148; 134; 0; S; 1; 1
"188004";"035";"              1"; 2331; 132; 2331; 2331; 128; 96; 0; S; 1; 1
"188004";"035";"              2"; 1917; 131; 1917; 1917; 148; 134; 0; S; 1; 1
"188004";"036";"Total"; 4165; 251; 4165; 4165; 171; 111; 0; S; 1; 1
"188004";"036";"              1"; 1901; 125; 1901; 1901; 111; 97; 0; S; 1; 1
"188004";"036";"              2"; 2264; 126; 2264; 2264; 171; 96; 0; S; 1; 1
"188004";"037";"Total"; 4247; 228; 4247; 4247; 248; 216; 0; S; 1; 1
"188004";"037";"              1"; 2410; 123; 2410; 2410; 216; 162; 0; S; 1; 1
"188004";"037";"              2"; 1837; 105; 1837; 1837; 248; 81; 0; S; 1; 1
"188004";"038";"Total"; 2982; 242; 2982; 2982; 81; 54; 0; S; 1; 1
"188004";"038";"              1"; 1443; 124; 1443; 1443; 54; 53; 0; S; 1; 1
"188004";"038";"              2"; 1539; 118; 1539; 1539; 81; 53; 0; S; 1; 1
"188004";"039";"Total"; 3773; 221; 3773; 3773; 163; 135; 0; S; 1; 1
"188004";"039";"              1"; 2259; 128; 2259; 2259; 118; 84; 0; S; 1; 1
"188004";"039";"              2"; 1514; 93; 1514; 1514; 163; 135; 0; S; 1; 1
"188004";"40-49";"Total"; 36635; 2207; 36635; 36635; 260; 179; 0; S; 1; 1
"188004";"40-49";"              1"; 20030; 1197; 20030; 20030; 260; 179; 0; S; 1; 1
"188004";"40-49";"              2"; 16605; 1010; 16605; 16605; 167; 160; 0; S; 1; 1
"188004";"040";"Total"; 4749; 264; 4749; 4749; 160; 137; 0; S; 1; 1
"188004";"040";"              1"; 1919; 127; 1919; 1919; 99; 71; 0; S; 1; 1
"188004";"040";"              2"; 2830; 137; 2830; 2830; 160; 137; 0; S; 1; 1
"188004";"041";"Total"; 3444; 227; 3444; 3444; 138; 128; 0; S; 1; 1
"188004";"041";"              1"; 1813; 115; 1813; 1813; 138; 97; 0; S; 1; 1
"188004";"041";"              2"; 1631; 112; 1631; 1631; 128; 95; 0; S; 1; 1
"188004";"042";"Total"; 3648; 217; 3648; 3648; 112; 104; 0; S; 1; 1
"188004";"042";"              1"; 1950; 117; 1950; 1950; 96; 80; 0; S; 1; 1
"188004";"042";"              2"; 1698; 100; 1698; 1698; 112; 104; 0; S; 1; 1
"188004";"043";"Total"; 3542; 204; 3542; 3542; 260; 118; 0; S; 1; 1
"188004";"043";"              1"; 2148; 115; 2148; 2148; 260; 118; 0; S; 1; 1
"188004";"043";"              2"; 1394; 89; 1394; 1394; 86; 86; 0; S; 1; 1
"188004";"044";"Total"; 3945; 223; 3945; 3945; 167; 156; 0; S; 1; 1
"188004";"044";"              1"; 1992; 110; 1992; 1992; 156; 132; 0; S; 1; 1
"188004";"044";"              2"; 1953; 113; 1953; 1953; 167; 93; 0; S; 1; 1
"188004";"045";"Total"; 3463; 230; 3463; 3463; 105; 89; 0; S; 1; 1
"188004";"045";"              1"; 2289; 143; 2289; 2289; 105; 89; 0; S; 1; 1
"188004";"045";"              2"; 1174; 87; 1174; 1174; 75; 68; 0; S; 1; 1
"188004";"046";"Total"; 3848; 216; 3848; 3848; 179; 177; 0; S; 1; 1
"188004";"046";"              1"; 2159; 119; 2159; 2159; 179; 177; 0; S; 1; 1
"188004";"046";"              2"; 1689; 97; 1689; 1689; 97; 80; 0; S; 1; 1
"188004";"047";"Total"; 3534; 221; 3534; 3534; 95; 89; 0; S; 1; 1
"188004";"047";"              1"; 1818; 125; 1818; 1818; 89; 62; 0; S; 1; 1
"188004";"047";"              2"; 1716; 96; 1716; 1716; 95; 79; 0; S; 1; 1
"188004";"048";"Total"; 3182; 213; 3182; 3182; 84; 75; 0; S; 1; 1
"188004";"048";"              1"; 1904; 117; 1904; 1904; 84; 71; 0; S; 1; 1
"188004";"048";"              2"; 1278; 96; 1278; 1278; 75; 46; 0; S; 1; 1
"188004";"049";"Total"; 3280; 192; 3280; 3280; 110; 91; 0; S; 1; 1
"188004";"049";"              1"; 2038; 109; 2038; 2038; 110; 91; 0; S; 1; 1
"188004";"049";"              2"; 1242; 83; 1242; 1242; 90; 77; 0; S; 1; 1
"188004";"50-59";"Total"; 31655; 1824; 31655; 31655; 386; 379; 0; S; 1; 1
"188004";"50-59";"              1"; 18187; 1004; 18187; 18187; 386; 334; 0; S; 1; 1
"188004";"50-59";"              2"; 13468; 820; 13468; 13468; 379; 233; 0; S; 1; 1
"188004";"050";"Total"; 3007; 196; 3007; 3007; 89; 84; 0; S; 1; 1
"188004";"050";"              1"; 1704; 109; 1704; 1704; 89; 80; 0; S; 1; 1
"188004";"050";"              2"; 1303; 87; 1303; 1303; 84; 65; 0; S; 1; 1
"188004";"051";"Total"; 3926; 213; 3926; 3926; 334; 150; 0; S; 1; 1
"188004";"051";"              1"; 2460; 124; 2460; 2460; 334; 132; 0; S; 1; 1
"188004";"051";"              2"; 1466; 89; 1466; 1466; 150; 65; 0; S; 1; 1
"188004";"052";"Total"; 2768; 159; 2768; 2768; 73; 72; 0; S; 1; 1
"188004";"052";"              1"; 1665; 81; 1665; 1665; 72; 67; 0; S; 1; 1
"188004";"052";"              2"; 1103; 78; 1103; 1103; 73; 69; 0; S; 1; 1
"188004";"053";"Total"; 2721; 166; 2721; 2721; 133; 90; 0; S; 1; 1
"188004";"053";"              1"; 1848; 98; 1848; 1848; 133; 90; 0; S; 1; 1
"188004";"053";"              2"; 873; 68; 873; 873; 51; 39; 0; S; 1; 1
"188004";"054";"Total"; 3605; 196; 3605; 3605; 222; 111; 0; S; 1; 1
"188004";"054";"              1"; 2192; 106; 2192; 2192; 222; 105; 0; S; 1; 1
"188004";"054";"              2"; 1413; 90; 1413; 1413; 111; 61; 0; S; 1; 1
"188004";"055";"Total"; 2826; 169; 2826; 2826; 93; 92; 0; S; 1; 1
"188004";"055";"              1"; 1441; 95; 1441; 1441; 93; 62; 0; S; 1; 1
"188004";"055";"              2"; 1385; 74; 1385; 1385; 92; 87; 0; S; 1; 1
"188004";"056";"Total"; 3014; 185; 3014; 3014; 233; 123; 0; S; 1; 1
"188004";"056";"              1"; 1405; 99; 1405; 1405; 123; 49; 0; S; 1; 1
"188004";"056";"              2"; 1609; 86; 1609; 1609; 233; 86; 0; S; 1; 1
"188004";"057";"Total"; 3269; 181; 3269; 3269; 386; 95; 0; S; 1; 1
"188004";"057";"              1"; 1898; 93; 1898; 1898; 386; 93; 0; S; 1; 1
"188004";"057";"              2"; 1371; 88; 1371; 1371; 95; 86; 0; S; 1; 1
"188004";"058";"Total"; 3300; 180; 3300; 3300; 379; 192; 0; S; 1; 1
"188004";"058";"              1"; 1771; 95; 1771; 1771; 192; 158; 0; S; 1; 1
"188004";"058";"              2"; 1529; 85; 1529; 1529; 379; 103; 0; S; 1; 1
"188004";"059";"Total"; 3219; 179; 3219; 3219; 219; 211; 0; S; 1; 1
"188004";"059";"              1"; 1803; 104; 1803; 1803; 211; 87; 0; S; 1; 1
"188004";"059";"              2"; 1416; 75; 1416; 1416; 219; 79; 0; S; 1; 1
"188004";"60-69";"Total"; 23928; 1376; 23928; 23928; 256; 180; 0; S; 1; 1
"188004";"60-69";"              1"; 15092; 875; 15092; 15092; 164; 132; 0; S; 1; 1
"188004";"60-69";"              2"; 8836; 501; 8836; 8836; 256; 180; 0; S; 1; 1
"188004";"060";"Total"; 2863; 161; 2863; 2863; 164; 121; 0; S; 1; 1
"188004";"060";"              1"; 1879; 97; 1879; 1879; 164; 121; 0; S; 1; 1
"188004";"060";"              2"; 984; 64; 984; 984; 68; 63; 0; S; 1; 1
"188004";"061";"Total"; 2456; 152; 2456; 2456; 256; 81; 0; S; 1; 1
"188004";"061";"              1"; 1358; 85; 1358; 1358; 71; 60; 0; S; 1; 1
"188004";"061";"              2"; 1098; 67; 1098; 1098; 256; 81; 0; S; 1; 1
"188004";"062";"Total"; 2562; 153; 2562; 2562; 135; 88; 0; S; 1; 1
"188004";"062";"              1"; 1391; 86; 1391; 1391; 88; 83; 0; S; 1; 1
"188004";"062";"              2"; 1171; 67; 1171; 1171; 135; 78; 0; S; 1; 1
"188004";"063";"Total"; 2958; 141; 2958; 2958; 180; 133; 0; S; 1; 1
"188004";"063";"              1"; 1756; 96; 1756; 1756; 127; 98; 0; S; 1; 1
"188004";"063";"              2"; 1202; 45; 1202; 1202; 180; 133; 0; S; 1; 1
"188004";"064";"Total"; 2859; 162; 2859; 2859; 103; 95; 0; S; 1; 1
"188004";"064";"              1"; 1846; 107; 1846; 1846; 95; 82; 0; S; 1; 1
"188004";"064";"              2"; 1013; 55; 1013; 1013; 103; 81; 0; S; 1; 1
"188004";"065";"Total"; 2071; 140; 2071; 2071; 84; 69; 0; S; 1; 1
"188004";"065";"              1"; 1380; 93; 1380; 1380; 69; 64; 0; S; 1; 1
"188004";"065";"              2"; 691; 47; 691; 691; 84; 47; 0; S; 1; 1
"188004";"066";"Total"; 2234; 120; 2234; 2234; 126; 112; 0; S; 1; 1
"188004";"066";"              1"; 1562; 87; 1562; 1562; 126; 97; 0; S; 1; 1
"188004";"066";"              2"; 672; 33; 672; 672; 112; 72; 0; S; 1; 1
"188004";"067";"Total"; 1470; 99; 1470; 1470; 69; 65; 0; S; 1; 1
"188004";"067";"              1"; 857; 61; 857; 857; 69; 65; 0; S; 1; 1
"188004";"067";"              2"; 613; 38; 613; 613; 56; 55; 0; S; 1; 1
"188004";"068";"Total"; 2505; 127; 2505; 2505; 147; 132; 0; S; 1; 1
"188004";"068";"              1"; 1776; 88; 1776; 1776; 132; 105; 0; S; 1; 1
"188004";"068";"              2"; 729; 39; 729; 729; 147; 64; 0; S; 1; 1
"188004";"069";"Total"; 1950; 121; 1950; 1950; 104; 95; 0; S; 1; 1
"188004";"069";"              1"; 1287; 75; 1287; 1287; 104; 95; 0; S; 1; 1
"188004";"069";"              2"; 663; 46; 663; 663; 84; 64; 0; S; 1; 1
"188004";"70-79";"Total"; 14069; 873; 14069; 14069; 294; 245; 0; S; 1; 1
"188004";"70-79";"              1"; 9009; 533; 9009; 9009; 294; 245; 0; S; 1; 1
"188004";"70-79";"              2"; 5060; 340; 5060; 5060; 134; 122; 0; S; 1; 1
"188004";"070";"Total"; 1835; 108; 1835; 1835; 294; 116; 0; S; 1; 1
"188004";"070";"              1"; 1335; 68; 1335; 1335; 294; 116; 0; S; 1; 1
"188004";"070";"              2"; 500; 40; 500; 500; 50; 50; 0; S; 1; 1
"188004";"071";"Total"; 1935; 127; 1935; 1935; 105; 82; 0; S; 1; 1
"188004";"071";"              1"; 1225; 87; 1225; 1225; 82; 58; 0; S; 1; 1
"188004";"071";"              2"; 710; 40; 710; 710; 105; 64; 0; S; 1; 1
"188004";"072";"Total"; 2079; 101; 2079; 2079; 134; 122; 0; S; 1; 1
"188004";"072";"              1"; 1051; 61; 1051; 1051; 80; 56; 0; S; 1; 1
"188004";"072";"              2"; 1028; 40; 1028; 1028; 134; 122; 0; S; 1; 1
"188004";"073";"Total"; 1564; 97; 1564; 1564; 60; 55; 0; S; 1; 1
"188004";"073";"              1"; 1249; 68; 1249; 1249; 60; 55; 0; S; 1; 1
"188004";"073";"              2"; 315; 29; 315; 315; 26; 21; 0; S; 1; 1
"188004";"074";"Total"; 1342; 93; 1342; 1342; 91; 83; 0; S; 1; 1
"188004";"074";"              1"; 913; 53; 913; 913; 91; 83; 0; S; 1; 1
"188004";"074";"              2"; 429; 40; 429; 429; 40; 25; 0; S; 1; 1
"188004";"075";"Total"; 1056; 66; 1056; 1056; 110; 62; 0; S; 1; 1
"188004";"075";"              1"; 633; 37; 633; 633; 110; 62; 0; S; 1; 1
"188004";"075";"              2"; 423; 29; 423; 423; 57; 56; 0; S; 1; 1
"188004";"076";"Total"; 1365; 88; 1365; 1365; 245; 78; 0; S; 1; 1
"188004";"076";"              1"; 837; 51; 837; 837; 245; 78; 0; S; 1; 1
"188004";"076";"              2"; 528; 37; 528; 528; 43; 43; 0; S; 1; 1
"188004";"077";"Total"; 799; 63; 799; 799; 60; 56; 0; S; 1; 1
"188004";"077";"              1"; 439; 33; 439; 439; 43; 30; 0; S; 1; 1
"188004";"077";"              2"; 360; 30; 360; 360; 60; 56; 0; S; 1; 1
